Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,Estimates Start After
Argentina,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.925,-1.167,-0.939,-1.065,25.869,13.443,4.416,9.642,10.898,8.83,8.585,6.27,10.461,9.775,10.043,10.619,n/a,n/a,n/a,25.675,31.84,2017
Argentina,Volume of imports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2017 Base year: 1996 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Argentine peso Data last updated: 09/2018",41.493,-8.239,-42.58,-6.924,4.705,-13.038,18.523,11.422,-9.204,-16.419,-0.69,75.576,66.462,13.423,26.7,-11.484,19.483,30.046,9.881,-15.955,-2.407,-16.629,-53.553,48.933,51.165,18.375,12.966,22.202,14.597,-23.858,39.414,21.578,-5.952,3.548,-10.842,2.644,3.644,14.162,-12.436,2017
Argentina,Volume of exports of goods and services,Percent change,,"Source: National Statistics Office Latest actual data: 2017 Base year: 1996 Methodology used to derive volumes: Weighted average of volume changes Formula used to derive volumes: Laspeyres-type Chain-weighted: No Trade System: General trade Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Argentine peso Data last updated: 09/2018",43.237,5.204,3.947,2.582,-2.591,15.554,-9.975,-3.519,18.728,7.472,16.833,-5.105,2.105,2.385,17.375,25.559,6.395,15.133,12.705,-2.148,1.867,6.132,0.238,5.016,0.003,11.55,4.559,5.96,-0.951,-10.783,13.702,2.292,-5.837,-3.688,-7.786,-1.633,6.759,-0.445,5.596,2017
Argentina,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2016 Notes: Argentina's authorities discontinued the publication of labor market data in December 2015 and released new series starting in the second quarter of 2016. Employment type: National definition Primary domestic currency: Argentine peso Data last updated: 09/2018,3,5,4.5,5,5,6.25,6.3,6,6.5,8,7.6,6.48,7.112,11.606,13.348,18.904,18.76,16.808,14.789,16.061,17.134,19.209,22.45,17.25,13.625,11.575,10.175,8.475,7.875,8.675,7.75,7.15,7.2,7.075,7.25,n/a,8.467,8.35,8.888,2016
Argentina,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2016 Notes: Based on the National Census of 2001 Primary domestic currency: Argentine peso Data last updated: 09/2018,27.95,28.45,28.93,29.34,29.84,30.35,30.74,31.09,31.47,31.86,32.53,32.97,33.42,33.917,34.353,34.779,35.196,35.604,36.005,36.399,36.784,37.156,37.516,37.87,38.226,38.592,38.971,39.356,39.746,40.134,40.788,41.261,41.733,42.203,42.67,43.132,43.6,44.082,44.57,2016
Argentina,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25.746,27.739,29.31,31.673,33.561,32.662,35.2,40.097,42.06,49.435,152.248,128.693,117.266,79.197,69.803,60.979,52.56,53.828,42.001,37.549,38.949,41.689,43.587,55.079,54.955,57.576,62.704,2017
Armenia,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,-14.054,5.4,8.033,5.169,3.387,6.271,3.17,5.853,9.468,14.807,14.052,10.473,14.113,13.198,13.749,6.948,-14.15,2.2,4.7,7.134,3.3,3.606,3.254,0.261,7.479,5.969,2016
Armenia,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.108,0.835,0.648,1.287,1.597,1.639,1.892,1.845,1.912,2.118,2.376,2.807,3.577,4.9,6.384,9.206,11.662,8.648,9.26,10.142,10.619,11.121,11.61,10.553,10.546,11.537,12.533,2016
Armenia,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31.321,247.884,196.98,399.576,503.774,521.869,608.415,597.241,620.638,692.287,779.122,923.387,"1,180.399","1,628.063","2,128.151","3,079.031","3,913.436","2,911.763","3,121.778","3,417.172","3,575.529","3,732.035","3,889.004","3,529.026","3,526.336","3,857.179","4,190.152",2014
Armenia,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2016 Harmonized prices: No Frequency of source data: Monthly Base year: 1995. Core CPI base year is 1997=100 Primary domestic currency: Armenian dram Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.018,0.672,36.135,100,118.653,135.318,147.055,148.008,146.837,151.457,154.167,161.171,170.725,171.95,177.853,185.951,202.72,209.903,225.171,242.403,248.56,262.946,270.783,280.885,276.935,279.474,287.936,2016
Armenia,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"3,731.8","5,273.449",176.743,18.653,14.046,8.673,0.648,-0.791,3.146,1.79,4.543,5.928,0.717,3.433,4.553,9.018,3.544,7.274,7.653,2.54,5.788,2.981,3.731,-1.406,0.917,3.027,2016
Armenia,Volume of imports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2016 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Excluded items in trade: Other Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Armenian dram Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19.274,12.521,16.487,-10.413,2.855,15.009,11.06,20.732,4.608,17.652,9.074,35.17,19.021,-15.458,4.543,-2.849,4.457,10.243,2.542,-10.256,8.419,21.096,8.622,2016
Armenia,Volume of exports of goods and services,Percent change,,"Source: Central Bank Latest actual data: 2016 Base year: 2005 Methodology used to derive volumes: Deflation by unit value indexes (from customs data) Formula used to derive volumes: Not applicable Chain-weighted: No Trade System: General trade Excluded items in trade: Other Oil coverage: Secondary or refined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Armenian dram Data last updated: 08/2018",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.603,-6.009,19.649,4.239,9.141,28.582,30.183,18.785,-0.639,15.813,3.461,7.996,-15.252,-4.963,29.712,5.897,7.606,9.566,8.327,16.184,19.564,13.739,8.019,2016
Armenia,Unemployment rate,Percent of total labor force,,Source: ILO Latest actual data: 2015 Employment type: National definition Primary domestic currency: Armenian dram Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38.4,35.3,31.2,31.6,31.2,27.8,28.7,16.4,18.7,19,18.4,17.3,16.2,17.6,18.5,18.79,18.906,18.862,2015
Armenia,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2014 Primary domestic currency: Armenian dram Data last updated: 08/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.45,3.37,3.29,3.22,3.17,3.14,3.11,3.09,3.08,3.06,3.05,3.04,3.03,3.01,3,2.99,2.98,2.97,2.966,2.968,2.97,2.98,2.985,2.99,2.991,2.991,2.991,2014
Armenia,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40.782,46.503,45.189,39.191,39.362,37.824,38.105,32.88,26.432,20.467,16.183,14.249,14.631,34.136,33.741,35.691,35.593,36.238,39.301,44.125,51.862,53.519,52.502,2016
Aruba,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.255,7.017,1.871,1.368,7.604,-2.97,-3.271,1.977,7.909,1.22,1.051,2.034,0.153,-11.334,-3.339,3.505,-1.368,4.165,0.904,-0.448,-0.124,1.239,1.1,2017
Aruba,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.321,1.38,1.532,1.665,1.723,1.873,1.92,1.941,2.021,2.228,2.331,2.424,2.615,2.745,2.499,2.391,2.55,2.535,2.58,2.649,2.691,2.647,2.7,2.784,2017
Aruba,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,"16,546.617","16,620.854","17,751.072","18,825.012","19,215.013","20,678.398","20,909.299","21,081.787","21,704.381","23,421.303","23,874.635","24,389.24","26,114.088","27,204.889","24,594.675","23,468.6","24,801.812","24,236.809","24,253.141","24,577.389","24,647.278","23,978.2","24,371.203","24,881.454",2017
Aruba,"Inflation, average consumer prices",Index,,Source: National Statistics Office Latest actual data: 2017 Harmonized prices: No Frequency of source data: Monthly Base year: 2006. Dec 2006 = 100 Primary domestic currency: Aruban Florin (Afl.) Data last updated: 09/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,71.533,73.822,76.034,77.46,79.223,82.431,84.813,87.612,90.815,93.112,96.275,99.75,105.735,115.206,112.747,115.087,120.122,120.843,117.976,118.457,119.028,117.971,117.399,118.63,2017
Aruba,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3.2,2.996,1.875,2.277,4.049,2.89,3.3,3.656,2.529,3.396,3.61,6,8.957,-2.134,2.075,4.375,0.6,-2.372,0.408,0.481,-0.888,-0.485,1.048,2017
Aruba,Volume of imports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aruba,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2016 Employment type: Harmonized ILO definition Primary domestic currency: Aruban Florin (Afl.) Data last updated: 09/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6.489,8.131,11.4,9.5,8.8,9.3,7.1,6.9,11.3,10.6,8.9,9.6,7.6,7.5,7.3,7.7,n/a,n/a,2016
Aruba,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2017 Primary domestic currency: Aruban Florin (Afl.) Data last updated: 09/2018,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.08,0.083,0.086,0.088,0.09,0.091,0.092,0.092,0.093,0.095,0.098,0.099,0.1,0.101,0.102,0.102,0.103,0.105,0.106,0.108,0.109,0.11,0.111,0.112,2017
Aruba,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,55.095,54.771,51.068,41.039,39.288,38.613,43.776,47.582,41.309,43.05,45.654,46.37,45.62,41.743,49.856,56.104,63.887,67.62,74.045,81.586,81.326,84.677,86.042,86.645,2017
Australia,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",2.894,4.127,0.063,-0.474,6.346,5.456,2.448,4.893,4.253,4.629,1.495,-0.991,2.595,3.9,4.882,2.857,4.145,4.549,4.722,4.392,3.069,2.592,4.175,2.658,4.215,2.922,2.797,4.327,2.667,1.88,2.366,2.739,3.893,2.172,2.618,2.483,2.606,2.222,3.241,2017
Australia,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",162.639,188.081,186.722,179.164,196.791,174.079,181.16,212.727,270.614,307.77,323.433,323.822,317.466,308.732,352.57,378.112,423.535,425.609,380.466,410.857,398.921,376.561,424.203,539.379,655.745,733.701,780.324,946.603,"1,054.108",997.461,"1,249.583","1,511.351","1,566.473","1,515.853","1,454.981","1,232.913","1,264.524","1,379.548","1,427.767",2017
Australia,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","10,987.836","12,506.031","12,212.916","11,571.278","12,552.612","10,947.982","11,225.114","12,975.43","16,216.978","18,171.762","18,837.364","18,632.941","18,081.909","17,423.683","19,703.903","20,867.554","23,105.998","22,993.456","20,339.652","21,716.417","20,841.157","19,423.899","21,637.018","27,204.067","32,711.983","36,122.349","37,829.233","45,041.769","49,083.92","45,617.781","56,357.41","67,104.954","68,321.336","65,064.275","61,546.548","51,404.406","51,861.44","55,692.73","56,698.098",2017
Australia,"Inflation, average consumer prices",Index,,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2017. Data refer to calendar years Harmonized prices: No Frequency of source data: Quarterly Base year: 2011/12. The base period is 2011Q3-2012Q2 Primary domestic currency: Australian dollar Data last updated: 09/2018,26.35,28.85,32.125,35.35,36.75,39.225,42.775,46.425,49.8,53.575,57.45,59.35,59.925,60.975,62.175,65.025,66.75,66.9,67.475,68.425,71.475,74.625,76.9,79,80.85,83,85.95,87.975,91.8,93.425,96.1,99.3,101,103.475,106.075,107.65,109.025,111.175,113.576,2017
Australia,"Inflation, average consumer prices",Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.136,9.488,11.352,10.039,3.96,6.735,9.05,8.533,7.27,7.58,7.233,3.307,0.969,1.752,1.968,4.584,2.653,0.225,0.859,1.408,4.457,4.407,3.049,2.731,2.342,2.659,3.554,2.356,4.348,1.77,2.863,3.33,1.712,2.45,2.513,1.485,1.277,1.972,2.159,2017
Australia,Volume of imports of goods and services,Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2017 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12. Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 09/2018",4.997,10.042,5.46,-9.819,22.058,3.79,-3.149,2.516,21,21.158,-4.211,-2.243,6.707,5.139,14.591,8.746,7.455,10.836,7.296,8.363,8.001,-5.04,11.032,11.353,15.206,9.45,8.567,13.08,10.609,-8.112,15.505,11.008,5.547,-2.008,-1.421,1.891,0.206,7.773,5.282,2017
Australia,Volume of exports of goods and services,Percent change,,"Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2017 Base year: 2005. Applies to export and import deflators. Data from the authorities are based on year 2011/12. Formula used to derive volumes: Laspeyres-type Chain-weighted: Yes, from before 1980. Annually-reweighted Trade System: General trade. General Merchandise Trade Oil coverage: Primary or unrefined products Valuation of exports: Free on board (FOB) Valuation of imports: Cost, insurance, freight (CIF) Primary domestic currency: Australian dollar Data last updated: 09/2018",-0.915,-3.403,8.771,-4.36,16.092,10.397,3.625,12.119,7.3,3.292,7.513,12.993,6.3,8.409,7.94,5.58,10.284,11.961,0.219,4.725,11.589,3.024,0.784,-1.114,3.704,3.38,3.407,3.405,4.398,1.989,5.717,-0.147,5.41,5.818,6.887,6.546,6.765,3.475,4.055,2017
Australia,Unemployment rate,Percent of total labor force,,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2017. Data refer to calendar years Employment type: National definition Primary domestic currency: Australian dollar Data last updated: 09/2018,6.133,5.783,7.183,9.967,8.967,8.258,8.117,8.108,7.2,6.142,6.942,9.608,10.742,10.883,9.717,8.475,8.525,8.367,7.692,6.867,6.283,6.775,6.358,5.942,5.383,5.033,4.792,4.375,4.25,5.575,5.208,5.083,5.225,5.658,6.067,6.042,5.708,5.592,5.29,2017
Australia,Population,Persons,Millions,Source: National Statistics Office. Australian Bureau of Statistics (via Haver Analytics) Latest actual data: 2017. Data refer to calendar years Primary domestic currency: Australian dollar Data last updated: 09/2018,14.802,15.039,15.289,15.484,15.677,15.901,16.139,16.395,16.687,16.937,17.17,17.379,17.557,17.719,17.893,18.12,18.33,18.51,18.706,18.919,19.141,19.386,19.605,19.827,20.046,20.312,20.628,21.016,21.476,21.866,22.172,22.522,22.928,23.298,23.64,23.985,24.383,24.771,25.182,2017
Australia,General government gross debt,Percent of GDP,,See notes for:  General government gross debt (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17.051,16.442,21.648,27.679,30.722,31.781,31.235,29.423,25.955,23.763,22.605,19.562,17.176,15.057,13.23,11.962,10.9,9.978,9.701,11.769,16.789,20.524,24.153,27.773,30.726,34.148,37.836,40.632,40.807,40.513,2016
Austria,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",2.314,-0.099,1.908,2.804,0.332,2.243,2.341,1.681,0.961,3.887,4.346,3.442,2.094,0.527,2.402,2.668,2.398,2.094,3.581,3.556,3.376,1.267,1.652,0.941,2.735,2.244,3.454,3.727,1.46,-3.765,1.837,2.923,0.68,0.026,0.829,1.092,1.451,3.018,2.824,2017
Austria,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",80.924,70.122,70.111,71.033,67.007,68.624,97.375,121.771,133.592,133.263,166.867,174.435,195.506,190.384,203.97,241.235,237.343,213.045,218.557,217.466,197.338,197.473,214.038,262.146,301.22,316.486,336.279,389.23,432.334,401.187,392.623,431.515,409.652,430.203,442.587,382.258,390.961,417.351,459.401,2017
Austria,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","10,731.967","9,280.738","9,267.674","9,417.245","8,882.639","9,090.805","12,886.109","16,093.032","17,632.834","17,547.831","21,827.464","22,621.905","25,068.425","24,152.686","25,725.585","30,350.562","29,820.629","26,737.482","27,399.071","27,209.314","24,631.6","24,554.263","26,482.842","32,290.938","36,871.579","38,477.287","40,672.629","46,922.406","51,953.557","48,095.38","46,958.519","51,441.105","48,615.802","50,748.087","51,801.379","44,296.59","44,733.406","47,347.437","51,707.556",2017
